,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,0.0578458567111111,0.9644666666666664,3.5501790592829026,0.7849793677412636,121.98119218816088,117.884555618897,114.89411813383843,114.89411813383843,117.884555618897,121.98119218816088,57.29171719963467,0.469242972644117,4.096636569263879,7.087074054322443,2.990437485058564,1.0,1.0
1,0.0356961201777778,1.3129466666666663,3.7785507353693193,0.7279923183252213,100.8942258404945,110.12056384742952,118.38929594451983,118.38929594451983,110.12056384742952,100.8942258404945,47.73201417441308,0.16787614187943428,-9.226338006935023,-17.49507010402533,-8.268732097090307,0.918031056837027,1.0
2,0.03588814719999999,1.55244,3.901840745288301,0.7005022456674497,146.67505617977528,152.03078651685394,173.28983146067415,173.28983146067415,152.03078651685394,146.67505617977528,54.32258400109342,-0.8708828114502859,-5.355730337078654,-26.61477528089887,-21.259044943820214,0.8044943820224719,1.0
3,0.0384775008,1.8469999999999998,3.9030987655007627,0.7616527213054135,138.61969764386814,139.21685630138148,136.11454890244937,136.11454890244937,139.21685630138148,138.61969764386814,74.07677353962137,-0.24786944593477608,-0.5971586575133472,2.5051487414187648,3.102307398932112,0.9959795321637427,1.0
4,0.06432656924444449,1.1510399999999998,3.4434655537278607,0.8046244750336187,67.33233072897792,84.34660153362228,96.02427268905736,96.02427268905736,84.34660153362228,67.33233072897792,58.580788519931566,0.4363231777059101,-17.014270804644354,-28.691941960079433,-11.677671155435078,0.8403539797353125,1.0
5,0.028227260444444444,1.3485599999999998,3.998649064598915,0.7355300121982022,145.63267704261494,133.84431281325692,133.0067147893235,133.0067147893235,133.84431281325692,145.63267704261494,62.18215886468503,0.07501362732083583,11.788364229358024,12.625962253291448,0.837598023933424,0.9570253483296961,1.0
6,0.03860977991111113,1.2337999999999998,3.765746507930864,0.7457457947568586,108.22402296165271,119.71795214097386,128.67872375930315,128.67872375930315,119.71795214097386,108.22402296165271,53.09496261210056,0.03477201183729167,-11.493929179321157,-20.454700797650446,-8.96077161832929,0.813923839401929,1.0
7,0.032285112888888905,1.8170799999999998,3.9042823685428245,0.6797242590968001,95.17118487470705,93.29529475392104,88.92227941744572,88.92227941744572,93.29529475392104,95.17118487470705,49.24979961001855,0.6933446467826864,1.8758901207860106,6.24890545726133,4.373015336475319,1.0,1.0
8,0.031059636266666676,1.448253333333333,3.919704933990694,0.7523383718173904,155.4701434340621,149.4733556143527,152.029587336954,152.029587336954,149.4733556143527,155.4701434340621,60.28020428307377,-0.17657082488474454,5.996787819709397,3.4405560971081,-2.5562317226012965,0.9265979668569837,1.0
9,0.11046208604444457,1.1300133333333342,3.1341542116913894,0.7825580239028527,38.01179042088133,45.72270972270972,54.38636363636363,54.38636363636363,45.72270972270972,38.01179042088133,55.75448165648713,1.2827077364980517,-7.71091930182839,-16.3745732154823,-8.66365391365391,0.82279268642905,1.0
10,0.03773769102222222,2.4432533333333346,4.019012485856405,0.7272115644548746,104.67049066132614,101.48826679437502,77.59944925769516,77.59944925769516,101.48826679437502,104.67049066132614,65.92445598655551,0.9508712644622616,3.1822238669511194,27.071041403630986,23.888817536679866,0.9999891157647264,1.0
11,0.03180275733333332,2.0067333333333326,4.008815825828943,0.7186852612076094,151.68026875085698,150.103743315508,145.709159467983,145.709159467983,150.103743315508,151.68026875085698,70.2003416980036,-0.12808664560363867,1.5765254353489695,5.971109282873982,4.394583847525013,0.9975455916632388,1.0
12,0.03996991786666662,1.708586666666666,3.895644074181759,0.7520153173185811,114.21680080482898,114.68619177753085,102.96982642121385,102.96982642121385,114.68619177753085,114.21680080482898,62.586260706507964,0.47091069348363535,-0.46939097270187347,11.246974383615125,11.716365356316999,1.0,1.0
13,0.04170035057777783,1.1906933333333332,3.73844440501626,0.7608901149369744,85.57201704545454,88.58440340909091,88.40511363636364,88.40511363636364,88.58440340909091,85.57201704545454,72.12087058439676,0.6836202190849939,-3.0123863636363666,-2.8330965909090935,0.1792897727272731,0.9984261363636364,1.0
14,0.022101646577777787,3.513280000000001,4.306786153336415,0.644559183649391,96.15037888800775,115.81859414926426,105.40835095603137,105.40835095603137,115.81859414926426,96.15037888800775,75.84088192513163,0.6563972909985039,-19.668215261256506,-9.25797206802362,10.410243193232887,0.8791986078068552,1.0
